55 3
0.00312326 -0.351407 0.0120365 
0.0613127 -0.444171 -0.0139646 
-0.0601442 -0.455316 -0.00921382 
0.000360566 -0.241517 -0.0155811 
0.116008 -0.822924 -0.0233607 
-0.104354 -0.817696 -0.0260377 
0.00980827 -0.109664 -0.0215211 
0.0725547 -1.22598 -0.0552366 
-0.0889374 -1.22842 -0.04623 
-0.00152215 -0.0574285 0.00692583 
0.119812 -1.28398 0.0629797 
-0.12775 -1.28675 0.072819 
-0.0136866 0.107739 -0.0246895 
0.044842 0.0275153 -0.000294648 
-0.0492171 0.0269102 -0.00647407 
0.0110969 0.26819 -0.00395225 
0.164081 0.0852433 -0.0157556 
-0.151795 0.0804347 -0.0191426 
0.418204 0.0130928 -0.0582144 
-0.422944 0.0439422 -0.0456097 
0.670191 0.036314 -0.0606865 
-0.672212 0.0394096 -0.0609349 
-0.00466776 0.267671 -0.0095914 
0.0315993 0.310832 0.0621952 
-0.0315999 0.310832 0.0621943 
0.772093 0.0276259 -0.0413354 
0.804041 0.0298441 -0.0383249 
0.826586 0.0274941 -0.0382704 
0.779588 0.0299863 -0.0646673 
0.810199 0.0307937 -0.06869 
0.833715 0.028785 -0.0728042 
0.754238 0.0217747 -0.104436 
0.769708 0.0206431 -0.116436 
0.785242 0.0189785 -0.127653 
0.767635 0.0270464 -0.0880312 
0.795682 0.0285318 -0.0932971 
0.818504 0.0270736 -0.100391 
0.710826 0.0183373 -0.0350756 
0.727842 0.0193131 -0.0100975 
0.748365 0.0141535 0.00542557 
-0.772092 0.0276268 -0.0413349 
-0.804041 0.0298447 -0.0383241 
-0.826586 0.0274953 -0.0382687 
-0.779588 0.0299877 -0.0646687 
-0.810199 0.0307952 -0.0686915 
-0.833715 0.0287858 -0.0728056 
-0.754238 0.0217752 -0.104438 
-0.769709 0.0206431 -0.116437 
-0.785242 0.0189784 -0.127653 
-0.767635 0.0270477 -0.0880336 
-0.795682 0.0285329 -0.0932995 
-0.818504 0.0270741 -0.100392 
-0.710825 0.0183352 -0.0350735 
-0.72784 0.0193113 -0.0100959 
-0.748366 0.0141541 0.0054256 
