24 3
-8.763089695299003867e-04 -2.114187227012888359e-01 2.782112003364083791e-02
7.048488762419025111e-02 -3.010025326828505432e-01 1.977492796820065624e-02
-6.988832778047492089e-02 -3.003791598828953746e-01 2.302543354547496174e-02
-3.384516502878680711e-03 -1.081618611615532966e-01 5.635979088643857174e-03
1.011538076456949681e-01 -6.652119035879625608e-01 1.308601554282960364e-02
-1.060407183031311235e-01 -6.710296229743625274e-01 1.384011209634792780e-02
1.964409851721929390e-04 1.949578523848971220e-02 3.922965467530209471e-03
8.959991432623927443e-02 -1.048560323696409613e+00 -3.041559215802893193e-02
-9.201208175932384936e-02 -1.054667426289404464e+00 -2.805149133246004345e-02
2.223622841396483488e-03 6.856801410223750670e-02 3.179017603299768430e-02
1.129375797991176433e-01 -1.103205158954767340e+00 8.395452645544530801e-02
-1.140552990569734804e-01 -1.101076978507093074e+00 8.984822160698609228e-02
2.609923725179082686e-04 2.768111972616103533e-01 -1.797530419830243795e-02
7.752189980073191655e-02 1.863484441614165488e-01 -5.084641000809257162e-03
-7.480919862988584523e-02 1.841742107510810356e-01 -1.002047785982957892e-02
3.778153498167416847e-03 3.391333936892687584e-01 3.222995578091863988e-02
1.628390132119541256e-01 2.180874609927652141e-01 -1.237747892438430426e-02
-1.640120681846479189e-01 2.169590408423031080e-01 -1.982267461543861173e-02
4.140863247998989860e-01 2.061206832028572022e-01 -3.989592475626080326e-02
-4.100017343863034958e-01 2.038066758690898483e-01 -3.998438898844448863e-02
6.521054238582375540e-01 2.151275458961490195e-01 -3.985218176714531296e-02
-6.551785502738600719e-01 2.124286260185776765e-01 -4.351590736909290852e-02
7.317731678447215726e-01 2.054450188654713128e-01 -5.305776979740967070e-02
-7.355787588630345875e-01 2.051806463449838136e-01 -5.393522807919314682e-02
